1,39.956567,-75.182327
2,39.424333,-74.502091
3,41.030902,-74.130957
4,40.237659,-74.006769
5,40.894458,-74.043781
6,40.645173,-74.878569
8,40.215359,-74.014782
9,39.783549,-74.907588
10,39.3633,-74.44148
11,40.57762,-74.27753
12,40.71138,-74.555267
13,40.077178,-74.046201
14,40.808178,-74.208681
15,40.18059,-74.027301
38417,41.07513,-74.145485
17,40.682345,-74.442649
19,40.792709,-74.200043
18,40.716847,-74.571023
21,40.560931,-74.530614
20,40.903378,-74.407733
23,40.765136,-74.218609
24,40.559909,-74.551741
25,40.922507,-74.115233
26,41.450919,-74.266551
27,40.740137,-74.384812
28,39.928449,-75.041661
29,40.867998,-74.153199
30,40.779043,-74.443435
31,40.667155,-74.266319
32,40.655523,-74.303226
33,40.831369,-74.131262
34,40.8839,-74.481513
35,40.883417,-74.555884
36,40.590869,-74.463043
37,40.760979,-74.210461
38,40.519148,-74.410972
39,39.526443,-74.648025
40,40.265292,-73.997617
41,40.667859,-74.215171
42,40.975038,-74.027467
43,40.878973,-74.05189
44,40.641062,-74.385003
45,40.685715,-74.633734
46,40.866669,-74.10556
47,40.652569,-74.324794
48,40.678256,-74.468314
39472,40.89659,-74.632731
50,40.80059,-74.204652
51,40.96137,-74.1293
52,40.962208,-74.133485
49,40.720284,-74.666368
54,40.851444,-74.835352
55,39.631673,-74.799457
57,41.293359,-74.139863
58,40.942539,-74.152411
59,40.415385,-74.190393
60,40.666884,-74.895863
61,40.766865,-74.24374
62,41.002416,-74.041033
63,40.734843,-74.028043
64,40.997369,-74.113521
37953,40.704417,-74.190714
66,40.810121,-74.117334
67,40.904219,-74.665694
68,40.636908,-74.835766
69,40.924138,-74.301823
70,40.629487,-74.251772
71,39.833811,-75.000314
72,40.880669,-74.235372
73,40.326715,-74.041054
74,40.297145,-73.988331
75,40.816478,-74.124161
76,40.684849,-74.549467
77,40.757028,-74.415102
78,41.094416,-74.146617
43599,40.855367,-74.095004
79,40.120573,-74.047685
81,40.731149,-74.275424
83,40.56864,-74.329391
84,40.540738,-74.360671
85,40.38978,-74.116131
86,41.457488,-74.37039
87,40.725622,-74.303752
88,40.673518,-74.523603
89,40.857538,-74.202493
90,41.040879,-74.029152
91,40.828642,-74.478194
92,40.797118,-74.474086
93,40.907378,-74.730653
94,40.875906,-74.481912
95,40.848717,-74.205303
96,40.885949,-74.433601
97,40.75537,-74.253024
98,40.914407,-74.268155
99,40.695073,-74.403134
100,41.090017,-74.014791
101,40.897557,-74.707317
102,40.629148,-74.403455
103,40.497278,-74.445751
104,40.712024,-74.386498
105,40.750051,-73.992358
106,40.747626,-74.17194
107,40.734223,-74.16455
108,40.592022,-74.683802
109,40.68027,-74.206165
110,40.910856,-74.035044
22,40.203753,-74.018891
112,40.771883,-74.233103
113,41.471789,-74.529211
111,40.953478,-74.029983
115,40.849416,-74.133926
116,40.914889,-74.167327
117,40.708796,-74.658469
118,41.058181,-74.022313
119,40.509398,-74.273752
120,40.618425,-74.42016
121,40.88492,-74.10269
122,40.092718,-74.048191
123,41.374899,-74.694622
124,40.342088,-74.65887
125,40.316316,-74.623753
126,40.939919,-74.121613
127,40.606338,-74.276692
128,41.056422,-74.141877
129,40.57101,-74.634361
130,40.348284,-74.074535
131,40.980631,-74.120592
132,40.935148,-74.02914
134,40.828248,-74.100556
135,41.437078,-74.101871
136,40.725249,-74.323751
32905,40.255309,-74.70412
137,41.157138,-74.191304
138,40.566075,-74.61397
32906,40.476912,-74.46736
140,40.745952,-74.260538
142,41.111978,-74.043991
143,40.674584,-74.49372
144,41.11354,-74.153442
145,40.716549,-74.357807
139,40.48431,-74.28014
147,40.922809,-74.343839
146,40.86486,-74.062676
149,41.194208,-74.18446
150,40.842006,-74.209365
151,41.012736,-74.123412
152,40.817218,-74.20963
153,40.829519,-74.206931
154,40.782743,-74.198451
155,40.649453,-74.347629
148,40.218518,-74.753923
157,40.615616,-74.77066
158,40.55661,-74.27775
156,40.990817,-74.032693
160,40.843974,-74.078716
159,41.021078,-74.040772
38081,40.869782,-74.197436
141,40.150559,-74.035481
39635,40.900259,-74.256971
38105,40.683668,-74.238602
38174,40.76119,-74.075821
43298,39.977769,-75.061796
37169,40.420161,-74.223702
114,41.032307,-74.036161
